subject,responses,word,same,version_with_order,item,Class,string,ambiguity_type,relatedness,version
5q0uoq2u1f,"{""Q0"":0}",lap,False,M2_a_M1_b,109,V,lapped,Homonymy,0,M1_b_M2_a
5q0uoq2u1f,"{""Q0"":4}",racket,True,M1_b_M1_a,71,N,racket,Homonymy,4,M1_a_M1_b
5q0uoq2u1f,"{""Q0"":2}",beam,False,M1_b_M2_b,22,N,beam,Polysemy,2,M1_b_M2_b
5q0uoq2u1f,"{""Q0"":4}",lamb,True,M2_b_M2_a,0,N,lamb,Polysemy,4,M2_a_M2_b
5q0uoq2u1f,"{""Q0"":1}",block,False,M1_a_M2_a,38,N,block,Polysemy,1,M1_a_M2_a
5q0uoq2u1f,"{""Q0"":0}",palm,False,M2_a_M1_a,101,N,palm,Homonymy,0,M1_a_M2_a
5q0uoq2u1f,"{""Q0"":4}",atmosphere,True,M1_a_M1_b,20,N,atmosphere,Polysemy,4,M1_a_M1_b
5q0uoq2u1f,"{""Q0"":4}",jam,True,M1_a_M1_b,99,N,jam,Homonymy,4,M1_a_M1_b
5q0uoq2u1f,"{""Q0"":4}",pen,True,M1_a_M1_b,73,V,penned,Homonymy,4,M1_a_M1_b
5q0uoq2u1f,"{""Q0"":3}",class,False,M2_a_M1_b,4,N,class,Polysemy,3,M1_b_M2_a
5q0uoq2u1f,"{""Q0"":2}",degree,False,M1_a_M2_b,46,N,degrees,Polysemy,2,M1_a_M2_b
5q0uoq2u1f,"{""Q0"":0}",toll,False,M1_a_M2_b,103,N,toll,Homonymy,0,M1_a_M2_b
5q0uoq2u1f,"{""Q0"":0}",rock,False,M1_b_M2_b,113,N,rock,Homonymy,0,M1_b_M2_b
5q0uoq2u1f,"{""Q0"":2}",lock,False,M1_b_M2_b,108,N,locks,Homonymy,2,M1_b_M2_b
5q0uoq2u1f,"{""Q0"":3}",cast,False,M2_b_M1_b,85,V,cast,Polysemy,3,M1_b_M2_b
5q0uoq2u1f,"{""Q0"":4}",track,True,M2_a_M2_b,55,N,tracks,Polysemy,4,M2_a_M2_b
5q0uoq2u1f,"{""Q0"":4}",company,True,M1_a_M1_b,43,N,company,Polysemy,4,M1_a_M1_b
5q0uoq2u1f,"{""Q0"":4}",sage,False,M1_a_M2_b,70,N,sage,Homonymy,4,M1_a_M2_b
5q0uoq2u1f,"{""Q0"":4}",break,True,M2_a_M2_b,91,V,broke,Polysemy,4,M2_a_M2_b
5q0uoq2u1f,"{""Q0"":3}",cold,False,M1_b_M2_b,41,N,cold,Polysemy,3,M1_b_M2_b
5q0uoq2u1f,"{""Q0"":4}",chicken,False,M1_a_M2_a,3,N,chicken,Polysemy,4,M1_a_M2_a
5q0uoq2u1f,"{""Q0"":4}",clear,False,M2_b_M1_a,95,V,cleared,Polysemy,4,M1_a_M2_b
5q0uoq2u1f,"{""Q0"":2}",stake,True,M2_a_M2_b,77,V,staked,Polysemy,2,M2_a_M2_b
5q0uoq2u1f,"{""Q0"":4}",design,True,M2_a_M2_b,6,N,design,Polysemy,4,M2_a_M2_b
5q0uoq2u1f,"{""Q0"":4}",title,True,M1_b_M1_a,36,N,title,Polysemy,4,M1_a_M1_b
5q0uoq2u1f,"{""Q0"":1}",stall,False,M1_a_M2_a,79,V,stalled,Polysemy,1,M1_a_M2_a
5q0uoq2u1f,"{""Q0"":1}",tap,False,M1_a_M2_b,107,V,tapped,Homonymy,1,M1_a_M2_b
5q0uoq2u1f,"{""Q0"":2}",orange,False,M2_a_M1_a,32,N,orange,Polysemy,2,M1_a_M2_a
5q0uoq2u1f,"{""Q0"":4}",stay,True,M1_a_M1_b,81,V,stayed,Polysemy,4,M1_a_M1_b
5q0uoq2u1f,"{""Q0"":4}",book,True,M1_a_M1_b,1,N,book,Polysemy,4,M1_a_M1_b
5q0uoq2u1f,"{""Q0"":3}",mole,False,M1_b_M2_b,104,N,mole,Homonymy,3,M1_b_M2_b
5q0uoq2u1f,"{""Q0"":3}",yard,False,M1_b_M2_a,64,N,yards,Homonymy,3,M1_b_M2_a
5q0uoq2u1f,"{""Q0"":4}",cape,True,M1_a_M1_b,57,N,cape,Homonymy,4,M1_a_M1_b
5q0uoq2u1f,"{""Q0"":0}",push,False,M1_b_M2_b,86,V,pushed,Polysemy,0,M1_b_M2_b
5q0uoq2u1f,"{""Q0"":2}",appeal,False,M1_a_M2_a,37,N,appeal,Polysemy,2,M1_a_M2_a
5q0uoq2u1f,"{""Q0"":3}",barrier,True,M2_a_M2_b,21,N,barrier,Polysemy,3,M2_a_M2_b
5q0uoq2u1f,"{""Q0"":2}",scene,False,M2_a_M1_a,34,N,scene,Polysemy,2,M1_a_M2_a
5q0uoq2u1f,"{""Q0"":4}",newspaper,False,M1_a_M2_a,16,N,newspaper,Polysemy,4,M1_a_M2_a
5q0uoq2u1f,"{""Q0"":1}",charm,False,M1_a_M2_a,40,N,charm,Polysemy,1,M1_a_M2_a
5q0uoq2u1f,"{""Q0"":2}",market,False,M2_b_M1_b,31,N,market,Polysemy,2,M1_b_M2_b
5q0uoq2u1f,"{""Q0"":3}",movement,True,M1_a_M1_b,51,N,movement,Polysemy,3,M1_a_M1_b
5q0uoq2u1f,"{""Q0"":1}",issue,False,M1_b_M2_a,49,N,issue,Polysemy,1,M1_b_M2_a
5q0uoq2u1f,"{""Q0"":2}",serve,True,M2_a_M2_b,92,V,served,Polysemy,2,M2_a_M2_b
5q0uoq2u1f,"{""Q0"":2}",drain,False,M2_a_M1_b,88,V,drained,Polysemy,2,M1_b_M2_a
5q0uoq2u1f,"{""Q0"":0}",clog,False,M1_a_M2_a,76,V,clogged,Polysemy,0,M1_a_M2_a
5q0uoq2u1f,"{""Q0"":1}",count,False,M1_b_M2_a,67,N,count,Homonymy,1,M1_b_M2_a
5q0uoq2u1f,"{""Q0"":3}",tip,True,M2_b_M2_a,111,N,tip,Homonymy,3,M2_a_M2_b
5q0uoq2u1f,"{""Q0"":0}",course,False,M1_b_M2_a,44,N,course,Polysemy,0,M1_b_M2_a
5q0uoq2u1f,"{""Q0"":4}",pick,True,M1_a_M1_b,78,V,picked,Polysemy,4,M1_a_M1_b
5q0uoq2u1f,"{""Q0"":4}",guard,False,M2_b_M1_b,10,N,guard,Polysemy,4,M1_b_M2_b
5q0uoq2u1f,"{""Q0"":0}",pupil,False,M2_a_M1_b,61,N,pupil,Homonymy,0,M1_b_M2_a
5q0uoq2u1f,"{""Q0"":4}",cone,True,M1_a_M1_b,26,N,cone,Polysemy,4,M1_a_M1_b
5q0uoq2u1f,"{""Q0"":1}",seal,False,M2_b_M1_b,62,N,seal,Homonymy,1,M1_b_M2_b
5q0uoq2u1f,"{""Q0"":0}",passage,False,M2_b_M1_b,53,N,passage,Polysemy,0,M1_b_M2_b
5q0uoq2u1f,"{""Q0"":2}",hail,False,M2_a_M1_a,90,V,hailed,Polysemy,2,M1_a_M2_a
5q0uoq2u1f,"{""Q0"":3}",panel,True,M2_b_M2_a,52,N,panel,Polysemy,3,M2_a_M2_b
5q0uoq2u1f,"{""Q0"":2}",medicine,False,M2_a_M1_a,14,N,medicine,Polysemy,2,M1_a_M2_a
5q0uoq2u1f,"{""Q0"":1}",mold,False,M2_b_M1_b,59,N,mold,Homonymy,1,M1_b_M2_b
5q0uoq2u1f,"{""Q0"":4}",call,False,M2_b_M1_a,87,V,called,Polysemy,4,M1_a_M2_b
5q0uoq2u1f,"{""Q0"":2}",port,False,M2_b_M1_a,68,N,port,Homonymy,2,M1_a_M2_b
5q0uoq2u1f,"{""Q0"":0}",toast,False,M2_b_M1_b,72,V,toasted,Homonymy,0,M1_b_M2_b
5q0uoq2u1f,"{""Q0"":4}",bat,True,M1_a_M1_b,56,N,bat,Homonymy,4,M1_a_M1_b
5q0uoq2u1f,"{""Q0"":0}",post,True,M2_a_M2_b,114,N,post,Homonymy,0,M2_a_M2_b
5q0uoq2u1f,"{""Q0"":2}",case,True,M1_a_M1_b,24,N,case,Homonymy,2,M1_a_M1_b
5q0uoq2u1f,"{""Q0"":4}",dream,True,M1_a_M1_b,8,N,dream,Polysemy,4,M1_a_M1_b
5q0uoq2u1f,"{""Q0"":2}",load,False,M2_b_M1_b,96,V,loaded,Polysemy,2,M1_b_M2_b
5q0uoq2u1f,"{""Q0"":3}",date,True,M2_a_M2_b,45,N,date,Polysemy,3,M2_a_M2_b
5q0uoq2u1f,"{""Q0"":2}",contribution,False,M1_b_M2_b,5,N,contribution,Polysemy,2,M1_b_M2_b
5q0uoq2u1f,"{""Q0"":0}",scale,False,M1_a_M2_b,100,N,scale,Homonymy,0,M1_a_M2_b
5q0uoq2u1f,"{""Q0"":4}",fix,True,M1_b_M1_a,80,V,fixed,Polysemy,4,M1_a_M1_b
5q0uoq2u1f,"{""Q0"":4}",perch,True,M2_a_M2_b,105,N,perch,Homonymy,4,M2_a_M2_b
5q0uoq2u1f,"{""Q0"":1}",drill,True,M1_a_M1_b,65,N,drill,Homonymy,1,M1_a_M1_b
5q0uoq2u1f,"{""Q0"":1}",breakfast,False,M1_b_M2_b,2,N,breakfast,Polysemy,1,M1_b_M2_b
5q0uoq2u1f,"{""Q0"":0}",tick,False,M2_a_M1_b,63,N,tick,Homonymy,0,M1_b_M2_a
5q0uoq2u1f,"{""Q0"":4}",tape,True,M1_b_M1_a,54,N,tape,Polysemy,4,M1_a_M1_b
5q0uoq2u1f,"{""Q0"":4}",function,True,M2_a_M2_b,48,N,function,Polysemy,4,M2_a_M2_b
5q0uoq2u1f,"{""Q0"":0}",foundation,False,M2_b_M1_b,47,N,foundation,Polysemy,0,M1_b_M2_b
5q0uoq2u1f,"{""Q0"":0}",fan,True,M2_a_M2_b,69,N,fan,Homonymy,0,M2_a_M2_b
5q0uoq2u1f,"{""Q0"":1}",poach,False,M2_a_M1_a,75,V,poached,Homonymy,1,M1_a_M2_a
5q0uoq2u1f,"{""Q0"":3}",band,True,M1_a_M1_b,97,N,band,Homonymy,3,M1_a_M1_b
5q0uoq2u1f,"{""Q0"":0}",column,False,M1_b_M2_a,42,N,column,Polysemy,0,M1_b_M2_a
5q0uoq2u1f,"{""Q0"":0}",spill,False,M2_a_M1_b,84,V,spilled,Polysemy,0,M1_b_M2_a
5q0uoq2u1f,"{""Q0"":1}",board,False,M1_b_M2_a,39,N,board,Polysemy,1,M1_b_M2_a
5q0uoq2u1f,"{""Q0"":4}",clip,True,M2_b_M2_a,98,N,clip,Homonymy,4,M2_a_M2_b
5q0uoq2u1f,"{""Q0"":0}",cross,False,M2_a_M1_b,82,V,crossed,Polysemy,0,M1_b_M2_a
5q0uoq2u1f,"{""Q0"":4}",home,False,M2_b_M1_a,11,N,home,Polysemy,4,M1_a_M2_b
5q0uoq2u1f,"{""Q0"":4}",lunch,False,M2_b_M1_b,12,N,lunch,Polysemy,4,M1_b_M2_b
5q0uoq2u1f,"{""Q0"":3}",pitcher,True,M1_b_M1_a,102,N,pitcher,Homonymy,3,M1_a_M1_b
5q0uoq2u1f,"{""Q0"":2}",examination,True,M1_b_M1_a,9,N,examination,Polysemy,2,M1_a_M1_b
5q0uoq2u1f,"{""Q0"":4}",run,True,M1_a_M1_b,83,V,ran,Polysemy,4,M1_a_M1_b
5q0uoq2u1f,"{""Q0"":2}",key,False,M1_a_M2_a,50,N,key,Polysemy,2,M1_a_M2_a
5q0uoq2u1f,"{""Q0"":4}",guide,True,M2_b_M2_a,29,N,guide,Polysemy,4,M2_a_M2_b
5q0uoq2u1f,"{""Q0"":2}",punch,True,M2_b_M2_a,106,N,punch,Homonymy,2,M2_a_M2_b
5q0uoq2u1f,"{""Q0"":0}",blood,True,M1_b_M1_a,23,N,blood,Polysemy,0,M1_a_M1_b
5q0uoq2u1f,"{""Q0"":2}",ground,False,M2_a_M1_a,28,N,ground,Polysemy,2,M1_a_M2_a
5q0uoq2u1f,"{""Q0"":2}",intelligence,False,M2_b_M1_b,30,N,intelligence,Polysemy,2,M1_b_M2_b
5q0uoq2u1f,"{""Q0"":3}",bank,True,M1_a_M1_b,74,V,banked,Homonymy,3,M1_a_M1_b
5q0uoq2u1f,"{""Q0"":4}",dinner,True,M1_b_M1_a,7,N,dinner,Polysemy,4,M1_a_M1_b
5q0uoq2u1f,"{""Q0"":2}",term,False,M1_a_M2_a,35,N,term,Polysemy,2,M1_a_M2_a
5q0uoq2u1f,"{""Q0"":4}",film,True,M1_b_M1_a,27,N,film,Polysemy,4,M1_a_M1_b
5q0uoq2u1f,"{""Q0"":0}",match,False,M1_b_M2_a,60,N,match,Homonymy,0,M1_b_M2_a
5q0uoq2u1f,"{""Q0"":4}",sing,False,M1_b_M2_a,94,V,sang,Polysemy,4,M1_b_M2_a
5q0uoq2u1f,"{""Q0"":0}",file,False,M2_b_M1_a,66,N,file,Homonymy,0,M1_a_M2_b
5q0uoq2u1f,"{""Q0"":3}",act,True,M2_b_M2_a,19,N,act,Polysemy,3,M2_a_M2_b
5q0uoq2u1f,"{""Q0"":1}",bail,False,M1_a_M2_a,112,V,bailed,Homonymy,1,M1_a_M2_a
5q0uoq2u1f,"{""Q0"":4}",cell,True,M2_b_M2_a,58,N,cell,Polysemy,4,M2_a_M2_b
5q0uoq2u1f,"{""Q0"":4}",check,False,M1_a_M2_b,93,V,checked,Polysemy,4,M1_a_M2_b
5q0uoq2u1f,"{""Q0"":3}",message,False,M1_b_M2_b,15,N,message,Polysemy,3,M1_b_M2_b
5q0uoq2u1f,"{""Q0"":3}",cause,False,M1_b_M2_b,25,N,cause,Polysemy,3,M1_b_M2_b
ylhtkvz03q,"{""Q0"":0}",tick,False,M1_b_M2_b,63,N,tick,Homonymy,0,M1_b_M2_b
ylhtkvz03q,"{""Q0"":4}",board,True,M2_b_M2_a,39,N,board,Polysemy,4,M2_a_M2_b
ylhtkvz03q,"{""Q0"":4}",run,True,M1_a_M1_b,83,V,ran,Polysemy,4,M1_a_M1_b
ylhtkvz03q,"{""Q0"":4}",degree,True,M1_b_M1_a,46,N,degrees,Polysemy,4,M1_a_M1_b
ylhtkvz03q,"{""Q0"":1}",examination,False,M2_a_M1_b,9,N,examination,Polysemy,1,M1_b_M2_a
ylhtkvz03q,"{""Q0"":0}",company,False,M2_b_M1_a,43,N,company,Polysemy,0,M1_a_M2_b
ylhtkvz03q,"{""Q0"":0}",function,False,M1_a_M2_a,48,N,function,Polysemy,0,M1_a_M2_a
ylhtkvz03q,"{""Q0"":0}",poach,False,M1_a_M2_b,75,V,poached,Homonymy,0,M1_a_M2_b
ylhtkvz03q,"{""Q0"":4}",drill,True,M1_b_M1_a,65,N,drill,Homonymy,4,M1_a_M1_b
ylhtkvz03q,"{""Q0"":3}",foundation,False,M1_b_M2_a,47,N,foundation,Polysemy,3,M1_b_M2_a
ylhtkvz03q,"{""Q0"":0}",scale,False,M1_b_M2_b,100,N,scale,Homonymy,0,M1_b_M2_b
ylhtkvz03q,"{""Q0"":4}",passage,True,M1_a_M1_b,53,N,passage,Polysemy,4,M1_a_M1_b
ylhtkvz03q,"{""Q0"":4}",design,False,M1_a_M2_b,6,N,design,Polysemy,4,M1_a_M2_b
ylhtkvz03q,"{""Q0"":2}",file,True,M2_a_M2_b,66,N,file,Homonymy,2,M2_a_M2_b
ylhtkvz03q,"{""Q0"":4}",fan,True,M1_a_M1_b,69,N,fan,Homonymy,4,M1_a_M1_b
ylhtkvz03q,"{""Q0"":0}",appeal,False,M1_b_M2_b,37,N,appeal,Polysemy,0,M1_b_M2_b
ylhtkvz03q,"{""Q0"":0}",cape,False,M1_b_M2_b,57,N,cape,Homonymy,0,M1_b_M2_b
ylhtkvz03q,"{""Q0"":4}",act,True,M1_a_M1_b,19,N,act,Polysemy,4,M1_a_M1_b
ylhtkvz03q,"{""Q0"":2}",stake,False,M1_b_M2_b,77,V,staked,Polysemy,2,M1_b_M2_b
ylhtkvz03q,"{""Q0"":4}",dream,True,M1_b_M1_a,8,N,dream,Polysemy,4,M1_a_M1_b
ylhtkvz03q,"{""Q0"":4}",spill,True,M1_b_M1_a,84,V,spilled,Polysemy,4,M1_a_M1_b
ylhtkvz03q,"{""Q0"":4}",lamb,True,M1_a_M1_b,0,N,lamb,Polysemy,4,M1_a_M1_b
ylhtkvz03q,"{""Q0"":4}",date,True,M2_a_M2_b,45,N,date,Polysemy,4,M2_a_M2_b
ylhtkvz03q,"{""Q0"":4}",title,True,M1_b_M1_a,36,N,title,Polysemy,4,M1_a_M1_b
ylhtkvz03q,"{""Q0"":4}",book,False,M2_b_M1_a,1,N,book,Polysemy,4,M1_a_M2_b
ylhtkvz03q,"{""Q0"":4}",dinner,False,M2_a_M1_a,7,N,dinner,Polysemy,4,M1_a_M2_a
ylhtkvz03q,"{""Q0"":0}",movement,False,M1_a_M2_b,51,N,movement,Polysemy,0,M1_a_M2_b
ylhtkvz03q,"{""Q0"":3}",sing,False,M2_a_M1_a,94,V,sang,Polysemy,3,M1_a_M2_a
ylhtkvz03q,"{""Q0"":4}",contribution,False,M2_a_M1_a,5,N,contribution,Polysemy,4,M1_a_M2_a
ylhtkvz03q,"{""Q0"":0}",jam,False,M1_b_M2_a,99,N,jam,Homonymy,0,M1_b_M2_a
ylhtkvz03q,"{""Q0"":0}",film,False,M2_b_M1_b,27,N,film,Polysemy,0,M1_b_M2_b
ylhtkvz03q,"{""Q0"":3}",break,False,M1_b_M2_b,91,V,broke,Polysemy,3,M1_b_M2_b
ylhtkvz03q,"{""Q0"":1}",atmosphere,False,M1_a_M2_a,20,N,atmosphere,Polysemy,1,M1_a_M2_a
ylhtkvz03q,"{""Q0"":4}",stay,True,M1_b_M1_a,81,V,stayed,Polysemy,4,M1_a_M1_b
ylhtkvz03q,"{""Q0"":3}",perch,True,M1_b_M1_a,105,N,perch,Homonymy,3,M1_a_M1_b
ylhtkvz03q,"{""Q0"":0}",seal,False,M2_b_M1_a,62,N,seal,Homonymy,0,M1_a_M2_b
ylhtkvz03q,"{""Q0"":0}",column,False,M1_b_M2_a,42,N,column,Polysemy,0,M1_b_M2_a
ylhtkvz03q,"{""Q0"":0}",case,False,M2_b_M1_a,24,N,case,Homonymy,0,M1_a_M2_b
ylhtkvz03q,"{""Q0"":4}",breakfast,False,M2_a_M1_b,2,N,breakfast,Polysemy,4,M1_b_M2_a
ylhtkvz03q,"{""Q0"":0}",pick,False,M2_a_M1_a,78,V,picked,Polysemy,0,M1_a_M2_a
ylhtkvz03q,"{""Q0"":4}",palm,True,M2_a_M2_b,101,N,palm,Homonymy,4,M2_a_M2_b
ylhtkvz03q,"{""Q0"":2}",fix,False,M2_b_M1_b,80,V,fixed,Polysemy,2,M1_b_M2_b
ylhtkvz03q,"{""Q0"":0}",bank,False,M2_a_M1_a,74,V,banked,Homonymy,0,M1_a_M2_a
ylhtkvz03q,"{""Q0"":0}",tap,True,M1_b_M1_a,107,V,tapped,Homonymy,0,M1_a_M1_b
ylhtkvz03q,"{""Q0"":2}",barrier,False,M2_a_M1_b,21,N,barrier,Polysemy,2,M1_b_M2_a
ylhtkvz03q,"{""Q0"":4}",punch,True,M2_b_M2_a,106,N,punch,Homonymy,4,M2_a_M2_b
ylhtkvz03q,"{""Q0"":4}",lap,True,M2_a_M2_b,109,V,lapped,Homonymy,4,M2_a_M2_b
ylhtkvz03q,"{""Q0"":1}",beam,False,M1_a_M2_a,22,N,beam,Polysemy,1,M1_a_M2_a
ylhtkvz03q,"{""Q0"":4}",clog,True,M1_a_M1_b,76,V,clogged,Polysemy,4,M1_a_M1_b
ylhtkvz03q,"{""Q0"":0}",cast,False,M1_b_M2_a,85,V,cast,Polysemy,0,M1_b_M2_a
ylhtkvz03q,"{""Q0"":0}",mole,False,M2_b_M1_b,104,N,mole,Homonymy,0,M1_b_M2_b
ylhtkvz03q,"{""Q0"":4}",intelligence,True,M2_a_M2_b,30,N,intelligence,Polysemy,4,M2_a_M2_b
ylhtkvz03q,"{""Q0"":4}",serve,True,M2_a_M2_b,92,V,served,Polysemy,4,M2_a_M2_b
ylhtkvz03q,"{""Q0"":4}",home,True,M2_a_M2_b,11,N,home,Polysemy,4,M2_a_M2_b
ylhtkvz03q,"{""Q0"":4}",pen,True,M2_b_M2_a,73,V,penned,Homonymy,4,M2_a_M2_b
ylhtkvz03q,"{""Q0"":4}",pupil,False,M1_a_M2_a,61,N,pupil,Homonymy,4,M1_a_M2_a
ylhtkvz03q,"{""Q0"":0}",cell,False,M1_b_M2_a,58,N,cell,Polysemy,0,M1_b_M2_a
ylhtkvz03q,"{""Q0"":4}",market,True,M2_b_M2_a,31,N,market,Polysemy,4,M2_a_M2_b
ylhtkvz03q,"{""Q0"":4}",guide,True,M2_b_M2_a,29,N,guide,Polysemy,4,M2_a_M2_b
ylhtkvz03q,"{""Q0"":0}",call,False,M1_b_M2_b,87,V,called,Polysemy,0,M1_b_M2_b
ylhtkvz03q,"{""Q0"":4}",guard,False,M2_a_M1_b,10,N,guard,Polysemy,4,M1_b_M2_a
ylhtkvz03q,"{""Q0"":3}",drain,False,M2_a_M1_a,88,V,drained,Polysemy,3,M1_a_M2_a
ylhtkvz03q,"{""Q0"":0}",tip,False,M2_a_M1_a,111,N,tip,Homonymy,0,M1_a_M2_a
ylhtkvz03q,"{""Q0"":0}",key,False,M1_a_M2_a,50,N,key,Polysemy,0,M1_a_M2_a
ylhtkvz03q,"{""Q0"":4}",lunch,False,M2_b_M1_b,12,N,lunch,Polysemy,4,M1_b_M2_b
ylhtkvz03q,"{""Q0"":4}",cause,True,M1_a_M1_b,25,N,cause,Polysemy,4,M1_a_M1_b
ylhtkvz03q,"{""Q0"":4}",position,True,M2_a_M2_b,33,N,position,Polysemy,4,M2_a_M2_b
ylhtkvz03q,"{""Q0"":4}",scene,False,M2_a_M1_a,34,N,scene,Polysemy,4,M1_a_M2_a
ylhtkvz03q,"{""Q0"":4}",medicine,False,M1_b_M2_b,14,N,medicine,Polysemy,4,M1_b_M2_b
ylhtkvz03q,"{""Q0"":0}",toast,False,M2_a_M1_a,72,V,toasted,Homonymy,0,M1_a_M2_a
ylhtkvz03q,"{""Q0"":0}",bat,False,M2_b_M1_b,56,N,bat,Homonymy,0,M1_b_M2_b
ylhtkvz03q,"{""Q0"":4}",message,False,M1_b_M2_a,15,N,message,Polysemy,4,M1_b_M2_a
ylhtkvz03q,"{""Q0"":4}",chicken,False,M1_b_M2_a,3,N,chicken,Polysemy,4,M1_b_M2_a
ylhtkvz03q,"{""Q0"":4}",clear,True,M2_b_M2_a,95,V,cleared,Polysemy,4,M2_a_M2_b
ylhtkvz03q,"{""Q0"":4}",ground,True,M1_a_M1_b,28,N,ground,Polysemy,4,M1_a_M1_b
ylhtkvz03q,"{""Q0"":0}",cold,False,M1_b_M2_b,41,N,cold,Polysemy,0,M1_b_M2_b
ylhtkvz03q,"{""Q0"":4}",count,True,M2_b_M2_a,67,N,count,Homonymy,4,M2_a_M2_b
ylhtkvz03q,"{""Q0"":0}",post,False,M2_a_M1_b,114,N,post,Homonymy,0,M1_b_M2_a
ylhtkvz03q,"{""Q0"":4}",class,False,M2_b_M1_b,4,N,class,Polysemy,4,M1_b_M2_b
ylhtkvz03q,"{""Q0"":0}",clip,False,M1_a_M2_a,98,N,clip,Homonymy,0,M1_a_M2_a
ylhtkvz03q,"{""Q0"":0}",match,False,M2_a_M1_a,60,N,match,Homonymy,0,M1_a_M2_a
ylhtkvz03q,"{""Q0"":4}",yard,True,M1_a_M1_b,64,N,yards,Homonymy,4,M1_a_M1_b
ylhtkvz03q,"{""Q0"":2}",track,False,M1_a_M2_a,55,N,tracks,Polysemy,2,M1_a_M2_a
ylhtkvz03q,"{""Q0"":3}",load,False,M2_a_M1_b,96,V,loaded,Polysemy,3,M1_b_M2_a
ylhtkvz03q,"{""Q0"":0}",toll,False,M1_b_M2_b,103,N,toll,Homonymy,0,M1_b_M2_b
ylhtkvz03q,"{""Q0"":3}",bail,True,M1_a_M1_b,112,V,bailed,Homonymy,3,M1_a_M1_b
ylhtkvz03q,"{""Q0"":4}",lock,True,M1_a_M1_b,108,N,locks,Homonymy,4,M1_a_M1_b
ylhtkvz03q,"{""Q0"":2}",hail,False,M1_a_M2_a,90,V,hailed,Polysemy,2,M1_a_M2_a
ylhtkvz03q,"{""Q0"":0}",racket,False,M1_b_M2_a,71,N,racket,Homonymy,0,M1_b_M2_a
ylhtkvz03q,"{""Q0"":4}",sage,True,M1_b_M1_a,70,N,sage,Homonymy,4,M1_a_M1_b
ylhtkvz03q,"{""Q0"":0}",panel,False,M2_b_M1_a,52,N,panel,Polysemy,0,M1_a_M2_b
ylhtkvz03q,"{""Q0"":4}",page,True,M1_b_M1_a,110,N,page,Homonymy,4,M1_a_M1_b
ylhtkvz03q,"{""Q0"":0}",rock,False,M1_b_M2_a,113,N,rock,Homonymy,0,M1_b_M2_a
ylhtkvz03q,"{""Q0"":4}",issue,False,M1_a_M2_b,49,N,issue,Polysemy,4,M1_a_M2_b
ylhtkvz03q,"{""Q0"":4}",cross,True,M2_a_M2_b,82,V,crossed,Polysemy,4,M2_a_M2_b
ylhtkvz03q,"{""Q0"":4}",orange,True,M1_b_M1_a,32,N,orange,Polysemy,4,M1_a_M1_b
ylhtkvz03q,"{""Q0"":0}",mold,False,M2_a_M1_a,59,N,mold,Homonymy,0,M1_a_M2_a
ylhtkvz03q,"{""Q0"":4}",pitcher,True,M1_a_M1_b,102,N,pitcher,Homonymy,4,M1_a_M1_b
ylhtkvz03q,"{""Q0"":4}",newspaper,False,M2_a_M1_b,16,N,newspaper,Polysemy,4,M1_b_M2_a
ylhtkvz03q,"{""Q0"":4}",cone,True,M2_b_M2_a,26,N,cone,Polysemy,4,M2_a_M2_b
ylhtkvz03q,"{""Q0"":2}",stall,False,M1_b_M2_a,79,V,stalled,Polysemy,2,M1_b_M2_a
ylhtkvz03q,"{""Q0"":4}",course,True,M2_a_M2_b,44,N,course,Polysemy,4,M2_a_M2_b
ylhtkvz03q,"{""Q0"":0}",term,False,M2_a_M1_b,35,N,term,Polysemy,0,M1_b_M2_a
ylhtkvz03q,"{""Q0"":4}",draw,True,M2_a_M2_b,89,V,drew,Polysemy,4,M2_a_M2_b
ylhtkvz03q,"{""Q0"":4}",blood,True,M2_a_M2_b,23,N,blood,Polysemy,4,M2_a_M2_b
ylhtkvz03q,"{""Q0"":0}",charm,False,M2_a_M1_a,40,N,charm,Polysemy,0,M1_a_M2_a
ylhtkvz03q,"{""Q0"":0}",port,False,M2_a_M1_b,68,N,port,Homonymy,0,M1_b_M2_a
ylhtkvz03q,"{""Q0"":4}",push,True,M1_a_M1_b,86,V,pushed,Polysemy,4,M1_a_M1_b
ylhtkvz03q,"{""Q0"":0}",block,False,M2_b_M1_b,38,N,block,Polysemy,0,M1_b_M2_b
ylhtkvz03q,"{""Q0"":4}",tape,True,M1_b_M1_a,54,N,tape,Polysemy,4,M1_a_M1_b
ylhtkvz03q,"{""Q0"":0}",band,False,M1_a_M2_a,97,N,band,Homonymy,0,M1_a_M2_a
ylhtkvz03q,"{""Q0"":3}",check,False,M2_a_M1_a,93,V,checked,Polysemy,3,M1_a_M2_a
dcp0h03pev,"{""Q0"":1}",yard,False,M1_a_M2_b,64,N,yards,Homonymy,1,M1_a_M2_b
dcp0h03pev,"{""Q0"":3}",track,False,M1_a_M2_b,55,N,tracks,Polysemy,3,M1_a_M2_b
dcp0h03pev,"{""Q0"":4}",dinner,True,M1_b_M1_a,7,N,dinner,Polysemy,4,M1_a_M1_b
dcp0h03pev,"{""Q0"":3}",guide,False,M1_b_M2_b,29,N,guide,Polysemy,3,M1_b_M2_b
dcp0h03pev,"{""Q0"":4}",drill,True,M1_a_M1_b,65,N,drill,Homonymy,4,M1_a_M1_b
dcp0h03pev,"{""Q0"":0}",pitcher,False,M2_a_M1_b,102,N,pitcher,Homonymy,0,M1_b_M2_a
