Unnamed: 0,word,sentence1,sentence2,same,ambiguity_type,disambiguating_word1,disambiguating_word2,version,Class,mean_relatedness,median_relatedness,diff,count,sd_relatedness,distance_bert,distance_elmo,se_relatedness,v1,v2,dominance_sentence2,sd_dominance_sentence2,string
235,dinner,They liked the turkey dinner.,They liked the anniversary dinner.,False,Polysemy,turkey,anniversary,M1_a_M2_b,N,3.733333333,4.0,0.2666666669999999,15,0.59361684,0.089506567,0.039854407,0.153271209,M1_a,M2_b,0.0454545454545455,1.61767831069194,dinner
236,dinner,They liked the light dinner.,They liked the formal dinner.,False,Polysemy,light,formal,M1_b_M2_a,N,3.454545455,4.0,0.545454545,11,1.0357254809999998,0.075368047,0.057322264,0.312282982,M1_b,M2_a,-0.0909090909090909,1.37699088453914,dinner
237,dinner,They liked the light dinner.,They liked the anniversary dinner.,False,Polysemy,light,anniversary,M1_b_M2_b,N,3.846153846,4.0,0.153846154,13,0.554700196,0.128708661,0.041846991,0.153846154,M1_b,M2_b,0.0,1.57181049598675,dinner
238,dinner,They liked the turkey dinner.,They liked the light dinner.,True,Polysemy,turkey,light,M1_a_M1_b,N,3.846153846,4.0,0.153846154,13,0.3755338079999999,0.0950410959999999,0.03463757,0.104154339,M1_a,M1_b,,,dinner
239,dinner,They liked the formal dinner.,They liked the anniversary dinner.,True,Polysemy,formal,anniversary,M2_a_M2_b,N,3.923076923,4.0,0.076923077,13,0.277350098,0.063754916,0.054771185,0.076923077,M2_a,M2_b,,,dinner
240,drain,They drained the account.,They drained the pool.,False,Polysemy,account,pool,M1_a_M2_a,V,1.615384615,1.0,0.615384615,13,1.32529629,0.279023349,0.171304047,0.367571056,M1_a,M2_a,0.85,1.4244112357114598,drained
241,drain,They drained the account.,They drained the pond.,False,Polysemy,account,pond,M1_a_M2_b,V,2.333333333,2.0,0.333333333,12,1.07308674,0.312390685,0.1943081019999999,0.309773459,M1_a,M2_b,0.826086956521739,1.30217209842365,drained
242,drain,They drained the budget.,They drained the pool.,False,Polysemy,budget,pool,M1_b_M2_a,V,1.7,2.0,0.3,10,1.059349905,0.36032635,0.151669145,0.334995854,M1_b,M2_a,1.53333333333333,0.8338093878327919,drained
243,drain,They drained the budget.,They drained the pond.,False,Polysemy,budget,pond,M1_b_M2_b,V,1.9375,2.0,0.0625,16,1.181453907,0.365361273,0.174552143,0.295363477,M1_b,M2_b,1.05,0.998683343734455,drained
244,drain,They drained the account.,They drained the budget.,True,Polysemy,account,budget,M1_a_M1_b,V,3.8,4.0,0.2,10,0.421637021,0.163004339,0.135794103,0.133333333,M1_a,M1_b,,,drained
245,drain,They drained the pool.,They drained the pond.,True,Polysemy,pool,pond,M2_a_M2_b,V,3.75,4.0,0.25,16,0.577350269,0.119492829,0.047318161,0.144337567,M2_a,M2_b,,,drained
246,draw,He drew a gun.,He drew a tree.,False,Polysemy,gun,tree,M1_a_M2_a,V,0.363636364,0.0,0.363636364,11,1.206045378,0.326175928,0.077704012,0.363636364,M1_a,M2_a,0.8636363636363641,1.2457720706245,drew
247,draw,He drew a gun.,They drew a picture.,False,Polysemy,gun,picture,M1_a_M2_b,V,0.461538462,0.0,0.461538462,13,0.967417922,0.411751091,0.143300056,0.268313456,M1_a,M2_b,1.64285714285714,0.497245158098847,drew
248,draw,He drew a sword.,He drew a tree.,False,Polysemy,sword,tree,M1_b_M2_a,V,0.6,0.0,0.6,10,1.264911064,0.268451571,0.068489969,0.4,M1_b,M2_a,0.8148148148148149,1.52004648301995,drew
249,draw,He drew a sword.,They drew a picture.,False,Polysemy,sword,picture,M1_b_M2_b,V,0.473684211,0.0,0.473684211,19,1.020262551,0.384750426,0.15406543,0.2340642819999999,M1_b,M2_b,1.46666666666667,0.8338093878327919,drew
250,draw,He drew a gun.,He drew a sword.,True,Polysemy,gun,sword,M1_a_M1_b,V,3.0625,3.5,0.4375,16,1.340087062,0.12595737,0.049517512,0.335021765,M1_a,M1_b,,,drew
251,draw,He drew a tree.,They drew a picture.,True,Polysemy,tree,picture,M2_a_M2_b,V,4.0,4.0,0.0,8,0.0,0.222712755,0.100153685,0.0,M2_a,M2_b,,,drew
252,dream,He had a recurring dream.,He had a childhood dream.,False,Polysemy,recurring,childhood,M1_a_M2_a,N,2.5,2.5,0.0,12,1.566698904,0.103289008,0.066080987,0.452267017,M1_a,M2_a,-0.0769230769230769,1.4411533842457802,dream
253,dream,He had a recurring dream.,He had a career dream.,False,Polysemy,recurring,career,M1_a_M2_b,N,1.764705882,2.0,0.235294118,17,1.251469724,0.3994929789999999,0.081509531,0.3035259919999999,M1_a,M2_b,-1.11111111111111,1.07860961093922,dream
254,dream,He had a bad dream.,He had a childhood dream.,False,Polysemy,bad,childhood,M1_b_M2_a,N,1.888888889,2.0,0.111111111,9,1.054092553,0.2176166769999999,0.090056121,0.3513641839999999,M1_b,M2_a,-0.695652173913043,1.4281196349394598,dream
255,dream,He had a bad dream.,He had a career dream.,False,Polysemy,bad,career,M1_b_M2_b,N,1.777777778,2.0,0.222222222,9,0.666666667,0.470203102,0.074092865,0.222222222,M1_b,M2_b,-1.29166666666667,0.999093792292346,dream
256,dream,He had a recurring dream.,He had a bad dream.,True,Polysemy,recurring,bad,M1_a_M1_b,N,4.0,4.0,0.0,11,0.0,0.11092937,0.069384634,0.0,M1_a,M1_b,,,dream
257,dream,He had a childhood dream.,He had a career dream.,True,Polysemy,childhood,career,M2_a_M2_b,N,3.421052632,4.0,0.578947368,19,0.692482609,0.354789078,0.0570701359999999,0.158866406,M2_a,M2_b,,,dream
258,drill,It was a grueling drill.,It was an electric drill.,False,Homonymy,grueling,electric,M1_a_M2_a,N,0.4,0.0,0.4,10,0.6992058990000001,0.2554610969999999,0.114933491,0.221108319,M1_a,M2_a,0.681818181818182,1.3587937099944,drill
259,drill,It was a grueling drill.,It was a battery-powered drill.,False,Homonymy,grueling,battery-powered,M1_a_M2_b,N,0.636363636,0.0,0.636363636,11,0.809039835,0.634080291,0.163684726,0.243934688,M1_a,M2_b,0.8636363636363641,1.2457720706245,drill
260,drill,It was a challenging drill.,It was an electric drill.,False,Homonymy,challenging,electric,M1_b_M2_a,N,0.230769231,0.0,0.230769231,13,0.43852901,0.254882514,0.1277925969999999,0.121626064,M1_b,M2_a,0.0,1.4907119849998602,drill
261,drill,It was a challenging drill.,It was a battery-powered drill.,False,Homonymy,challenging,battery-powered,M1_b_M2_b,N,0.153846154,0.0,0.153846154,13,0.3755338079999999,0.6561900970000001,0.18358022,0.104154339,M1_b,M2_b,1.0,1.13389341902768,drill
262,drill,It was a grueling drill.,It was a challenging drill.,True,Homonymy,grueling,challenging,M1_a_M1_b,N,2.888888889,3.5,0.611111111,18,1.278274981,0.147376478,0.046640277,0.301292303,M1_a,M1_b,,,drill
263,drill,It was an electric drill.,It was a battery-powered drill.,True,Homonymy,electric,battery-powered,M2_a_M2_b,N,4.0,4.0,0.0,12,0.0,0.561830163,0.086390257,0.0,M2_a,M2_b,,,drill
264,examination,It was a multiple-choice examination.,It was a prostate examination.,False,Polysemy,multiple-choice,prostate,M1_a_M2_a,N,2.0,2.0,0.0,13,1.224744871,0.602444679,0.081607401,0.33968311,M1_a,M2_a,-1.0,1.4142135623731005,examination
265,examination,It was a multiple-choice examination.,It was a physical examination.,False,Polysemy,multiple-choice,physical,M1_a_M2_b,N,3.125,3.5,0.375,8,0.991031209,0.57866478,0.046395063,0.3503824439999999,M1_a,M2_b,-0.461538461538462,1.42072570838341,examination
266,examination,It was a difficult examination.,It was a prostate examination.,False,Polysemy,difficult,prostate,M1_b_M2_a,N,1.764705882,2.0,0.235294118,17,1.251469724,0.354614735,0.158068538,0.3035259919999999,M1_b,M2_a,-0.25,1.5517392618742702,examination
267,examination,It was a difficult examination.,It was a physical examination.,False,Polysemy,difficult,physical,M1_b_M2_b,N,2.625,2.5,0.125,8,1.302470181,0.239612997,0.069825172,0.460492749,M1_b,M2_b,0.0526315789473684,1.64902948597472,examination
268,examination,It was a multiple-choice examination.,It was a difficult examination.,True,Polysemy,multiple-choice,difficult,M1_a_M1_b,N,3.526315789,4.0,0.473684211,19,0.841191024,0.610408217,0.079852462,0.192982456,M1_a,M1_b,,,examination
269,examination,It was a prostate examination.,It was a physical examination.,True,Polysemy,prostate,physical,M2_a_M2_b,N,4.0,4.0,0.0,12,0.0,0.137051105,0.090358555,0.0,M2_a,M2_b,,,examination
270,fan,They had an electric fan.,They had a zealous fan.,False,Homonymy,electric,zealous,M1_a_M2_a,N,0.2666666669999999,0.0,0.2666666669999999,15,0.59361684,0.4028468129999999,0.177222013,0.153271209,M1_a,M2_a,-1.11764705882353,1.26897364734145,fan
271,fan,They had an electric fan.,They had an enthusiastic fan.,False,Homonymy,electric,enthusiastic,M1_a_M2_b,N,0.0,0.0,0.0,12,0.0,0.426824152,0.1944141389999999,0.0,M1_a,M2_b,-0.7222222222222221,1.01781516613691,fan
272,fan,They had a ceiling fan.,They had a zealous fan.,False,Homonymy,ceiling,zealous,M1_b_M2_a,N,0.2,0.0,0.2,15,0.560611911,0.475281417,0.1761944889999999,0.144749373,M1_b,M2_a,-0.875,1.5,fan
273,fan,They had a ceiling fan.,They had an enthusiastic fan.,False,Homonymy,ceiling,enthusiastic,M1_b_M2_b,N,0.071428571,0.0,0.071428571,14,0.267261242,0.498543441,0.21644938,0.071428571,M1_b,M2_b,0.2592592592592589,1.37540462836865,fan
274,fan,They had an electric fan.,They had a ceiling fan.,True,Homonymy,electric,ceiling,M1_a_M1_b,N,3.9,4.0,0.1,10,0.316227766,0.076492667,0.080676556,0.1,M1_a,M1_b,,,fan
275,fan,They had a zealous fan.,They had an enthusiastic fan.,True,Homonymy,zealous,enthusiastic,M2_a_M2_b,N,3.272727273,4.0,0.727272727,11,1.61807967,0.106026471,0.060933888,0.487869377,M2_a,M2_b,,,fan
276,file,She had a text file.,She had a nail file.,False,Homonymy,text,nail,M1_a_M2_a,N,0.214285714,0.0,0.214285714,14,0.5789342239999999,0.278784513,0.078388691,0.15472668,M1_a,M2_a,-0.136363636363636,1.52113536999598,file
277,file,She had a text file.,She had a steel file.,False,Homonymy,text,steel,M1_a_M2_b,N,0.384615385,0.0,0.384615385,13,0.650443636,0.317461908,0.099503279,0.180400606,M1_a,M2_b,-1.04545454545455,1.09009710040514,file
278,file,She had a data file.,She had a nail file.,False,Homonymy,data,nail,M1_b_M2_a,N,0.083333333,0.0,0.083333333,12,0.288675135,0.3187741639999999,0.097823262,0.083333333,M1_b,M2_a,-1.3,1.25166555703457,file
279,file,She had a data file.,She had a steel file.,False,Homonymy,data,steel,M1_b_M2_b,N,0.25,0.0,0.25,12,0.6215815610000001,0.3013885619999999,0.1051814559999999,0.179435141,M1_b,M2_b,-1.20833333333333,0.977092700273386,file
280,file,She had a text file.,She had a data file.,True,Homonymy,text,data,M1_a_M1_b,N,3.6,4.0,0.4,10,0.516397779,0.118700325,0.054543734,0.163299316,M1_a,M1_b,,,file
281,file,She had a nail file.,She had a steel file.,True,Homonymy,nail,steel,M2_a_M2_b,N,1.8125,2.0,0.1875,16,1.327591805,0.126254261,0.066116333,0.331897951,M2_a,M2_b,,,file
282,film,It was an action film.,It was a transparent film.,False,Polysemy,action,transparent,M1_a_M2_a,N,1.222222222,2.0,0.7777777779999999,9,1.201850425,0.494718134,0.061695457,0.400616808,M1_a,M2_a,-1.11764705882353,0.9275204136012628,film
283,film,It was an action film.,It was a plastic film.,False,Polysemy,action,plastic,M1_a_M2_b,N,0.3888888889999999,0.0,0.3888888889999999,18,0.6978023390000001,0.4861007329999999,0.123729765,0.164473589,M1_a,M2_b,-1.1875,1.32759180473518,film
284,film,It was a censored film.,It was a transparent film.,False,Polysemy,censored,transparent,M1_b_M2_a,N,1.4444444440000002,2.0,0.5555555560000001,9,1.5092308559999998,0.440122902,0.045653105,0.503076952,M1_b,M2_a,-1.06896551724138,1.2515999612712498,film
285,film,It was a censored film.,It was a plastic film.,False,Polysemy,censored,plastic,M1_b_M2_b,N,0.066666667,0.0,0.066666667,15,0.25819889,0.447441041,0.128340244,0.066666667,M1_b,M2_b,-0.625,1.5,film
286,film,It was an action film.,It was a censored film.,True,Polysemy,action,censored,M1_a_M1_b,N,3.8,4.0,0.2,10,0.421637021,0.148115993,0.059191465,0.133333333,M1_a,M1_b,,,film
287,film,It was a transparent film.,It was a plastic film.,True,Polysemy,transparent,plastic,M2_a_M2_b,N,3.4375,4.0,0.5625,16,0.81394103,0.065887511,0.102606654,0.203485257,M2_a,M2_b,,,film
288,fix,They fixed the radio.,They fixed the date.,False,Polysemy,radio,date,M1_a_M2_a,V,1.833333333,2.0,0.166666667,12,1.466804401,0.243120611,0.162263095,0.423429958,M1_a,M2_a,-0.9,1.0711528467276,fixed
289,fix,They fixed the radio.,They fixed the price.,False,Polysemy,radio,price,M1_a_M2_b,V,1.333333333,1.0,0.333333333,9,0.7071067809999999,0.29379493,0.188381612,0.23570226,M1_a,M2_b,-0.9285714285714292,1.32805732697661,fixed
290,fix,They fixed the dishwasher.,They fixed the date.,False,Polysemy,dishwasher,date,M1_b_M2_a,V,0.833333333,0.5,0.333333333,12,1.193416283,0.345567882,0.155044973,0.344509606,M1_b,M2_a,-1.7307692307692302,0.452344320861205,fixed
291,fix,They fixed the dishwasher.,They fixed the price.,False,Polysemy,dishwasher,price,M1_b_M2_b,V,0.7,0.5,0.2,10,0.8232726020000001,0.354539871,0.171358287,0.260341656,M1_b,M2_b,-0.555555555555556,1.58010506807104,fixed
292,fix,They fixed the radio.,They fixed the dishwasher.,True,Polysemy,radio,dishwasher,M1_a_M1_b,V,3.904761905,4.0,0.095238095,21,0.3007926039999999,0.153936148,0.145602703,0.065638327,M1_a,M1_b,,,fixed
293,fix,They fixed the date.,They fixed the price.,True,Polysemy,date,price,M2_a_M2_b,V,2.615384615,3.0,0.384615385,13,1.386750491,0.17143929,0.102191091,0.384615385,M2_a,M2_b,,,fixed
294,foundation,It was a charitable foundation.,It was a wooden foundation.,False,Polysemy,charitable,wooden,M1_a_M2_a,N,0.583333333,0.0,0.583333333,12,0.792961461,0.4053027629999999,0.151539564,0.228908257,M1_a,M2_a,-0.833333333333333,1.38266579688743,foundation
295,foundation,It was a charitable foundation.,It was a concrete foundation.,False,Polysemy,charitable,concrete,M1_a_M2_b,N,1.0,0.0,1.0,16,1.460593487,0.387109995,0.119116426,0.365148372,M1_a,M2_b,0.2916666666666669,1.3666578295932,foundation
296,foundation,It was an educational foundation.,It was a wooden foundation.,False,Polysemy,educational,wooden,M1_b_M2_a,N,0.75,0.5,0.25,8,1.035098339,0.37853992,0.115469217,0.365962527,M1_b,M2_a,-0.277777777777778,1.48742001487596,foundation
297,foundation,It was an educational foundation.,It was a concrete foundation.,False,Polysemy,educational,concrete,M1_b_M2_b,N,1.5555555559999998,1.0,0.5555555560000001,9,1.5092308559999998,0.369950593,0.081631422,0.503076952,M1_b,M2_b,0.555555555555556,1.3382263161373795,foundation
298,foundation,It was a charitable foundation.,It was an educational foundation.,True,Polysemy,charitable,educational,M1_a_M1_b,N,3.066666667,4.0,0.933333333,15,1.334523279,0.13188982,0.057687521,0.3445724289999999,M1_a,M1_b,,,foundation
299,foundation,It was a wooden foundation.,It was a concrete foundation.,True,Polysemy,wooden,concrete,M2_a_M2_b,N,3.764705882,4.0,0.235294118,17,0.562295715,0.068252504,0.048521876,0.136376743,M2_a,M2_b,,,foundation
300,function,It was a mathematical function.,It was a social function.,False,Polysemy,mathematical,social,M1_a_M2_a,N,0.933333333,0.0,0.933333333,15,1.279880947,0.305757463,0.082315564,0.330463839,M1_a,M2_a,-0.1,1.5183093090325002,function
301,function,It was a mathematical function.,It was a business function.,False,Polysemy,mathematical,business,M1_a_M2_b,N,0.2666666669999999,0.0,0.2666666669999999,15,0.59361684,0.270422041,0.082114339,0.153271209,M1_a,M2_b,-0.5714285714285711,1.3255726525328102,function
302,function,It was a linear function.,It was a social function.,False,Polysemy,linear,social,M1_b_M2_a,N,0.2,0.0,0.2,10,0.421637021,0.477748871,0.0935884709999999,0.133333333,M1_b,M2_a,-0.0869565217391304,1.5049326012773303,function
303,function,It was a linear function.,It was a business function.,False,Polysemy,linear,business,M1_b_M2_b,N,0.5,0.0,0.5,12,0.674199862,0.463516176,0.093616426,0.194624736,M1_b,M2_b,-0.7857142857142858,1.25137287246211,function
304,function,It was a mathematical function.,It was a linear function.,True,Polysemy,mathematical,linear,M1_a_M1_b,N,3.75,4.0,0.25,12,0.6215815610000001,0.164885163,0.041750014,0.179435141,M1_a,M1_b,,,function
305,function,It was a social function.,It was a business function.,True,Polysemy,social,business,M2_a_M2_b,N,3.384615385,4.0,0.615384615,13,0.960768923,0.084936082,0.051722288,0.266469355,M2_a,M2_b,,,function
306,ground,He was on the firm ground.,He was on the camp ground.,False,Polysemy,firm,camp,M1_a_M2_a,N,2.285714286,2.0,0.285714286,14,1.204387583,0.308426082,0.066148043,0.321886121,M1_a,M2_a,0.166666666666667,1.72353944988042,ground
307,ground,He was on the firm ground.,He was on the parade ground.,False,Polysemy,firm,parade,M1_a_M2_b,N,1.846153846,2.0,0.153846154,13,1.344504484,0.33117944,0.072730541,0.372898451,M1_a,M2_b,-1.21052631578947,0.917662935482247,ground
308,ground,He was on the frozen ground.,He was on the camp ground.,False,Polysemy,frozen,camp,M1_b_M2_a,N,2.923076923,3.0,0.076923077,13,1.037749043,0.238362193,0.047380745,0.287819799,M1_b,M2_a,-0.272727272727273,1.35160638754033,ground
309,ground,He was on the frozen ground.,He was on the parade ground.,False,Polysemy,frozen,parade,M1_b_M2_b,N,3.5,4.0,0.5,10,0.7071067809999999,0.3501161929999999,0.06280309,0.223606798,M1_b,M2_b,-1.0,1.29099444873581,ground
310,ground,He was on the firm ground.,He was on the frozen ground.,True,Polysemy,firm,frozen,M1_a_M1_b,N,3.615384615,4.0,0.384615385,13,0.7679476479999999,0.268796027,0.078346133,0.212990355,M1_a,M1_b,,,ground
311,ground,He was on the camp ground.,He was on the parade ground.,True,Polysemy,camp,parade,M2_a_M2_b,N,3.285714286,4.0,0.7142857140000001,14,1.4373357530000002,0.2225911019999999,0.027148664,0.3841441379999999,M2_a,M2_b,,,ground
312,guard,They liked the night guard.,They liked the coast guard.,False,Polysemy,night,coast,M1_a_M2_a,N,2.647058824,3.0,0.352941176,17,1.538716042,0.296960831,0.0842940809999999,0.373193457,M1_a,M2_a,0.1052631578947369,1.48678388335006,guard
313,guard,They liked the night guard.,They liked the national guard.,False,Polysemy,night,national,M1_a_M2_b,N,1.777777778,2.0,0.222222222,9,1.6414763,0.255502522,0.068060756,0.547158767,M1_a,M2_b,-0.3125,1.40089257261219,guard
314,guard,They liked the security guard.,They liked the coast guard.,False,Polysemy,security,coast,M1_b_M2_a,N,3.615384615,4.0,0.384615385,13,0.7679476479999999,0.323509276,0.08933562,0.212990355,M1_b,M2_a,-0.85,1.30887657735053,guard
315,guard,They liked the security guard.,They liked the national guard.,False,Polysemy,security,national,M1_b_M2_b,N,3.454545455,4.0,0.545454545,11,0.8201995320000001,0.289503992,0.079711378,0.247299464,M1_b,M2_b,-0.956521739130435,1.2605287804426002,guard
316,guard,They liked the night guard.,They liked the security guard.,True,Polysemy,night,security,M1_a_M1_b,N,3.454545455,4.0,0.545454545,11,1.213559752,0.201911449,0.04474318,0.3659020329999999,M1_a,M1_b,,,guard
317,guard,They liked the coast guard.,They liked the national guard.,True,Polysemy,coast,national,M2_a_M2_b,N,3.8125,4.0,0.1875,16,0.543905629,0.165234149,0.0779300929999999,0.135976407,M2_a,M2_b,,,guard
318,guide,He had an assembly guide.,He had a talkative guide.,False,Polysemy,assembly,talkative,M1_a_M2_a,N,2.333333333,2.5,0.166666667,12,1.435481125,0.165287137,0.071446717,0.414387707,M1_a,M2_a,0.523809523809524,1.40068010691405,guide
319,guide,He had an assembly guide.,He had a friendly guide.,False,Polysemy,assembly,friendly,M1_a_M2_b,N,2.25,2.0,0.25,12,1.288057029,0.215485573,0.077599823,0.371830036,M1_a,M2_b,0.6923076923076921,1.25064086135971,guide
320,guide,He had a TV guide.,He had a talkative guide.,False,Polysemy,TV,talkative,M1_b_M2_a,N,1.1875,1.0,0.1875,16,0.910585892,0.275434554,0.073995888,0.227646473,M1_b,M2_a,0.4,1.4142135623731005,guide
321,guide,He had a TV guide.,He had a friendly guide.,False,Polysemy,TV,friendly,M1_b_M2_b,N,1.0,0.5,0.5,10,1.154700538,0.31368345,0.076377749,0.365148372,M1_b,M2_b,0.0526315789473684,1.43270079882276,guide
322,guide,He had an assembly guide.,He had a TV guide.,True,Polysemy,assembly,TV,M1_a_M1_b,N,2.272727273,2.0,0.272727273,11,1.2720777559999998,0.24040103,0.0651909109999999,0.383545875,M1_a,M1_b,,,guide
323,guide,He had a talkative guide.,He had a friendly guide.,True,Polysemy,talkative,friendly,M2_a_M2_b,N,3.875,4.0,0.125,16,0.341565026,0.087630928,0.029138327,0.085391256,M2_a,M2_b,,,guide
324,hail,They hailed a cab.,They hailed a friend.,False,Polysemy,cab,friend,M1_a_M2_a,V,2.4,2.0,0.4,15,1.183215957,0.281277299,0.097313643,0.305505046,M1_a,M2_a,-1.2,0.957427107756338,hailed
325,hail,They hailed a cab.,They hailed a guest.,False,Polysemy,cab,guest,M1_a_M2_b,V,1.727272727,2.0,0.272727273,11,1.190874392,0.2940832969999999,0.092353225,0.359062139,M1_a,M2_b,-1.21052631578947,0.713282503517759,hailed
326,hail,They hailed a taxi.,They hailed a friend.,False,Polysemy,taxi,friend,M1_b_M2_a,V,2.692307692,3.0,0.307692308,13,1.250640861,0.277096033,0.095104337,0.346865366,M1_b,M2_a,-0.866666666666667,1.06009882737862,hailed
327,hail,They hailed a taxi.,They hailed a guest.,False,Polysemy,taxi,guest,M1_b_M2_b,V,2.1,2.0,0.1,10,1.370320319,0.294228375,0.096482575,0.433333333,M1_b,M2_b,-1.05263157894737,1.17727011016194,hailed
328,hail,They hailed a cab.,They hailed a taxi.,True,Polysemy,cab,taxi,M1_a_M1_b,V,4.0,4.0,0.0,9,0.0,0.028505385,0.029815912,0.0,M1_a,M1_b,,,hailed
329,hail,They hailed a friend.,They hailed a guest.,True,Polysemy,friend,guest,M2_a_M2_b,V,3.315789474,4.0,0.684210526,19,1.108183277,0.11702776,0.048453987,0.25423468,M2_a,M2_b,,,hailed
330,home,It was a summer home.,It was a funeral home.,False,Polysemy,summer,funeral,M1_a_M2_a,N,2.153846154,2.0,0.153846154,13,0.800640769,0.321417093,0.11115998,0.222057796,M1_a,M2_a,-0.565217391304348,1.44052032760015,home
331,home,It was a summer home.,It was a nursing home.,False,Polysemy,summer,nursing,M1_a_M2_b,N,3.421052632,4.0,0.578947368,19,1.017392608,0.294550896,0.1119392509999999,0.233405872,M1_a,M2_b,0.0,1.4638501094228,home
332,home,It was a childhood home.,It was a funeral home.,False,Polysemy,childhood,funeral,M1_b_M2_a,N,2.076923077,2.0,0.076923077,13,1.441153384,0.3240157369999999,0.089763939,0.3997040329999999,M1_b,M2_a,-1.14285714285714,1.40642169281549,home
333,home,It was a childhood home.,It was a nursing home.,False,Polysemy,childhood,nursing,M1_b_M2_b,N,3.5,4.0,0.5,8,0.7559289459999999,0.328268707,0.0941160319999999,0.267261242,M1_b,M2_b,-0.8076923076923079,1.47021714775011,home
334,home,It was a summer home.,It was a childhood home.,True,Polysemy,summer,childhood,M1_a_M1_b,N,3.818181818,4.0,0.181818182,11,0.404519917,0.097551465,0.053443015,0.121967344,M1_a,M1_b,,,home
335,home,It was a funeral home.,It was a nursing home.,True,Polysemy,funeral,nursing,M2_a_M2_b,N,2.8461538460000004,3.0,0.153846154,13,1.14354375,0.1909190419999999,0.052004874,0.317161971,M2_a,M2_b,,,home
336,intelligence,They had natural intelligence.,They had classified intelligence.,False,Polysemy,natural,classified,M1_a_M2_a,N,1.8,1.0,0.8,15,1.473576795,0.364275575,0.15520227,0.380475892,M1_a,M2_a,-0.666666666666667,1.37260991217989,intelligence
337,intelligence,They had natural intelligence.,They had military intelligence.,False,Polysemy,natural,military,M1_a_M2_b,N,3.333333333,4.0,0.666666667,9,0.866025404,0.3347966069999999,0.092460513,0.288675135,M1_a,M2_b,-1.36842105263158,0.9551338658818392,intelligence
338,intelligence,They had innate intelligence.,They had classified intelligence.,False,Polysemy,innate,classified,M1_b_M2_a,N,2.333333333,2.0,0.333333333,9,1.118033989,0.356527925,0.2152456639999999,0.372677996,M1_b,M2_a,-0.7894736842105259,1.31567250942124,intelligence
339,intelligence,They had innate intelligence.,They had military intelligence.,False,Polysemy,innate,military,M1_b_M2_b,N,3.3125,3.5,0.1875,16,0.7932002690000001,0.3430839779999999,0.154103637,0.198300067,M1_b,M2_b,-0.75,1.12546286774228,intelligence
340,intelligence,They had natural intelligence.,They had innate intelligence.,True,Polysemy,natural,innate,M1_a_M1_b,N,3.545454545,4.0,0.454545455,11,0.934198733,0.052037835,0.049465179,0.281671516,M1_a,M1_b,,,intelligence
341,intelligence,They had classified intelligence.,They had military intelligence.,True,Polysemy,classified,military,M2_a_M2_b,N,3.588235294,4.0,0.411764706,17,0.71228712,0.075024784,0.121954203,0.172755002,M2_a,M2_b,,,intelligence
342,issue,It was a sensitive issue.,It was a weekly issue.,False,Polysemy,sensitive,weekly,M1_a_M2_a,N,0.8,0.0,0.8,10,1.316561177,0.488652408,0.088909268,0.4163332,M1_a,M2_a,-1.09090909090909,1.10879990504925,issue
343,issue,It was a sensitive issue.,It was a special issue.,False,Polysemy,sensitive,special,M1_a_M2_b,N,3.4444444439999997,4.0,0.5555555560000001,9,1.013793755,0.307942808,0.068591475,0.337931252,M1_a,M2_b,-1.16666666666667,1.09812674721144,issue
344,issue,It was a political issue.,It was a weekly issue.,False,Polysemy,political,weekly,M1_b_M2_a,N,1.75,1.0,0.75,12,1.5447859519999998,0.460301161,0.080926478,0.4459412929999999,M1_b,M2_a,-1.0625,0.928708781050335,issue
345,issue,It was a political issue.,It was a special issue.,False,Polysemy,political,special,M1_b_M2_b,N,2.235294118,2.0,0.235294118,17,1.521898969,0.342561364,0.074750662,0.3691147179999999,M1_b,M2_b,-1.27272727272727,0.88273482950475,issue
346,issue,It was a sensitive issue.,It was a political issue.,True,Polysemy,sensitive,political,M1_a_M1_b,N,3.8,4.0,0.2,15,0.560611911,0.0886268019999999,0.034658849,0.144749373,M1_a,M1_b,,,issue
347,issue,It was a weekly issue.,It was a special issue.,True,Polysemy,weekly,special,M2_a_M2_b,N,2.642857143,3.0,0.357142857,14,1.446860945,0.26971966,0.067211151,0.386689853,M2_a,M2_b,,,issue
348,jam,It was a blackberry jam.,It was a traffic jam.,False,Homonymy,blackberry,traffic,M1_a_M2_a,N,0.071428571,0.0,0.071428571,14,0.267261242,0.442857265,0.108810067,0.071428571,M1_a,M2_a,0.0454545454545455,1.61767831069194,jam
349,jam,It was a blackberry jam.,It was a paper jam.,False,Homonymy,blackberry,paper,M1_a_M2_b,N,0.538461538,0.0,0.538461538,13,1.126601424,0.114704907,0.072253227,0.312463016,M1_a,M2_b,-1.0,1.26491106406735,jam
350,jam,It was a peach jam.,It was a traffic jam.,False,Homonymy,peach,traffic,M1_b_M2_a,N,0.0,0.0,0.0,12,0.0,0.450755119,0.099556148,0.0,M1_b,M2_a,-0.1052631578947369,1.5949481650269397,jam
351,jam,It was a peach jam.,It was a paper jam.,False,Homonymy,peach,paper,M1_b_M2_b,N,0.066666667,0.0,0.066666667,15,0.25819889,0.154984951,0.054440141,0.066666667,M1_b,M2_b,-0.7142857142857142,1.30930734141595,jam
352,jam,It was a blackberry jam.,It was a peach jam.,True,Homonymy,blackberry,peach,M1_a_M1_b,N,4.0,4.0,0.0,13,0.0,0.106470287,0.013601124,0.0,M1_a,M1_b,,,jam
